Avg_Lifetime_Value,Total_Claim_Amount,Total_Policies,Avg_Monthly_Premium,Avg_Income,Total_Positive_Responses,Avg_Open_Complaints,Avg_Months_Since_Claim,High_Value_Customer,Cross_Sell_Potential,Engaged_Customer,Recency_Since_Last_Policy,Potential_Revenue_Increase,State,Coverage,Education,EmploymentStatus,Vehicle_Class,Premium_Affordability,Risk_Category,Retention_Risk,Cluster
5926.38544,337.305815,3.0,74.0,92949.0,0,0.0,21.0,0,1,0,84,74.0,California,Basic,College,Employed,Two-Door Car,High,Medium,Low,"Moderate Income, Lower Cross-Sell Potential"
5701.277221,345.6,8.0,72.0,41154.0,0,1.0,6.0,0,1,0,7,72.0,Oregon,Basic,Bachelor,Employed,Four-Door Car,High,Medium,Medium,"Moderate Income, Lower Cross-Sell Potential"
4235.183999,111.164747,1.0,106.0,60334.0,0,0.0,5.0,0,0,0,67,0.0,Nevada,Premium,College,Employed,Four-Door Car,High,Low,Low,"High Income, Moderate Engagement"
16414.039911750002,960.399730125,2.0,117.0,0.0,0,0.0,9.0,1,0,0,12,0.0,California,Basic,Bachelor,Unemployed,Sports Car,Low,High,Low,Stable Revenue Contributors
7637.111954,340.8,2.0,71.0,0.0,0,0.0,1.0,0,0,0,29,0.0,California,Basic,Bachelor,Unemployed,Four-Door Car,Low,Medium,Low,"High Income, Moderate Engagement"
14510.44376,960.399730125,8.5,170.5,41433.0,0,0.0,24.0,1,1,0,40,180.0,California,Basic,High School or Below,Employed,Luxury Car,High,High,Low,Stable Revenue Contributors
7600.034998,504.0,2.0,70.0,0.0,0,0.0,3.0,0,0,0,94,0.0,Arizona,Basic,High School or Below,Unemployed,Four-Door Car,Low,Medium,Low,"High Income, Moderate Engagement"
12731.95161,504.0,2.0,105.0,40870.0,1,0.0,3.0,1,0,1,56,0.0,Oregon,Basic,Doctor,Employed,SUV,High,Medium,Low,Balanced Portfolio
16414.039911750002,107.187926,2.0,94.0,73359.0,0,0.0,17.0,1,0,0,24,0.0,California,Extended,Master,Employed,Two-Door Car,High,Low,Low,Stable Revenue Contributors
7432.203079,960.399730125,5.0,102.0,0.0,0,0.0,16.0,0,1,0,34,102.0,California,Basic,High School or Below,Unemployed,SUV,Low,High,Low,"Moderate Income, Lower Cross-Sell Potential"
3671.818326,347.47509,1.0,91.0,42460.0,0,0.0,28.0,0,0,0,42,0.0,Oregon,Extended,College,Employed,Two-Door Car,High,Medium,Low,"High Income, Moderate Engagement"
3664.22055,642.773149,1.0,103.0,0.0,0,0.0,8.0,0,0,0,75,0.0,Arizona,Basic,High School or Below,Unemployed,SUV,Low,Medium,Low,"High Income, Moderate Engagement"
16414.039911750002,286.370988,2.0,170.5,49564.0,0,0.0,22.0,1,0,0,82,0.0,Nevada,Premium,Bachelor,Employed,Sports Car,High,Medium,Low,Stable Revenue Contributors
7596.291531,921.6,1.0,170.5,59847.0,0,0.0,28.0,0,0,0,62,0.0,Nevada,Basic,College,Employed,Luxury Car,High,High,Low,"High Income, Moderate Engagement"
4458.113369,312.0,3.0,65.0,17622.0,1,1.0,1.0,0,1,1,36,65.0,Arizona,Basic,Bachelor,Retired,Four-Door Car,High,Medium,Medium,Balanced Portfolio
2514.59196,156.124914,1.0,65.0,43860.0,1,0.0,15.0,0,0,1,58,0.0,Nevada,Basic,High School or Below,Employed,Four-Door Car,High,Medium,Low,Balanced Portfolio
5638.930838,14.784843,4.0,74.0,20920.0,0,0.0,19.0,0,1,0,14,74.0,California,Basic,Bachelor,Employed,Two-Door Car,High,Low,Low,"Moderate Income, Lower Cross-Sell Potential"
3409.677392,408.0,1.0,85.0,85023.0,0,0.0,4.0,0,0,0,69,0.0,California,Extended,Bachelor,Employed,Four-Door Car,High,Medium,Low,"High Income, Moderate Engagement"
3575.04124,383.110633,1.0,92.0,30244.0,0,0.0,11.0,0,0,0,72,0.0,Washington,Extended,College,Employed,Four-Door Car,High,Medium,Low,"High Income, Moderate Engagement"
7582.113842,268.471802,2.0,64.0,64801.0,1,0.0,23.0,0,0,1,19,0.0,Oregon,Basic,College,Employed,Four-Door Car,High,Medium,Low,Balanced Portfolio
16414.039911750002,252.149798,2.0,66.0,0.0,0,1.0,16.0,1,0,0,19,0.0,Arizona,Basic,College,Unemployed,Four-Door Car,Low,Medium,Medium,Stable Revenue Contributors
7288.297591,340.32278,3.0,91.0,59414.0,0,0.0,23.0,0,1,0,21,91.0,Nevada,Extended,College,Employed,Two-Door Car,High,Medium,Low,"Moderate Income, Lower Cross-Sell Potential"
7596.143777,465.6,3.0,97.0,56225.0,0,0.0,10.0,0,1,0,95,97.0,California,Extended,College,Employed,Four-Door Car,High,Medium,Low,"Moderate Income, Lower Cross-Sell Potential"
3238.929524,473.613006,1.0,80.0,68745.0,0,0.0,5.0,0,0,0,42,0.0,Oregon,Extended,Master,Employed,Four-Door Car,High,Medium,Low,"High Income, Moderate Engagement"
10856.17638,242.545602,5.0,136.0,37233.0,0,0.0,29.0,1,1,0,91,136.0,Oregon,Extended,College,Employed,SUV,High,Medium,Low,"Moderate Income, Lower Cross-Sell Potential"
2885.002508,7.214579,1.0,72.0,77748.0,0,0.0,1.0,0,0,0,51,0.0,Oregon,Basic,College,Employed,Two-Door Car,High,Low,Low,"High Income, Moderate Engagement"
4605.036646,302.4,8.5,63.0,22571.0,1,0.0,29.0,0,1,1,51,63.0,California,Basic,College,Medical Leave,Four-Door Car,High,Medium,Low,Balanced Portfolio
4363.124641,286.234931,1.0,109.0,54514.0,0,3.0,5.0,0,0,0,36,0.0,Oregon,Basic,Master,Employed,SUV,High,Medium,High,"High Income, Moderate Engagement"
4128.385865,34.235959,1.0,102.0,95891.0,0,0.0,3.0,0,0,0,13,0.0,California,Basic,Bachelor,Employed,SUV,High,Low,Low,"High Income, Moderate Engagement"
7403.447336,136.248799,7.0,98.0,19064.0,0,1.0,23.0,0,1,0,35,98.0,Oregon,Extended,Master,Medical Leave,Four-Door Car,High,Low,Medium,"Moderate Income, Lower Cross-Sell Potential"
12751.27591,113.804117,2.0,110.0,33235.0,0,0.0,18.0,1,0,0,79,0.0,California,Basic,Bachelor,Employed,SUV,High,Low,Low,Stable Revenue Contributors
5461.548993,485.705851,3.0,69.0,39626.0,0,0.0,23.0,0,1,0,0,69.0,California,Basic,High School or Below,Employed,Four-Door Car,High,Medium,Low,"Moderate Income, Lower Cross-Sell Potential"
5923.208,355.2,5.0,74.0,36685.0,0,0.0,15.0,0,1,0,25,74.0,California,Basic,Bachelor,Employed,Four-Door Car,High,Medium,Low,"Moderate Income, Lower Cross-Sell Potential"
3761.792015,960.399730125,1.0,106.0,0.0,0,1.0,25.0,0,0,0,47,0.0,Oregon,Premium,College,Unemployed,Four-Door Car,Low,High,Medium,"High Income, Moderate Engagement"
6990.691643,326.4,2.0,68.0,0.0,0,0.0,24.0,0,0,0,2,0.0,California,Basic,College,Unemployed,Four-Door Car,Low,Medium,Low,"High Income, Moderate Engagement"
4568.819387,524.836298,7.0,70.0,0.0,0,1.0,5.0,0,1,0,33,70.0,California,Basic,College,Unemployed,Two-Door Car,Low,Medium,Medium,"Moderate Income, Lower Cross-Sell Potential"
3838.113442,138.423414,1.0,96.0,76375.0,0,0.0,21.0,0,0,0,81,0.0,California,Extended,College,Employed,Four-Door Car,High,Low,Low,"High Income, Moderate Engagement"
4344.524462,523.2,1.0,109.0,48054.0,0,0.0,2.0,0,0,0,64,0.0,Arizona,Basic,Bachelor,Employed,SUV,High,Medium,Low,"High Income, Moderate Engagement"
5004.263818,283.995953,4.0,63.0,39161.0,0,1.0,18.0,0,1,0,83,63.0,California,Basic,Master,Employed,Two-Door Car,High,Medium,Medium,"Moderate Income, Lower Cross-Sell Potential"
8436.350708,165.410515,2.0,70.0,49182.0,0,0.0,6.0,0,0,0,86,0.0,Arizona,Basic,Bachelor,Employed,Two-Door Car,High,Medium,Low,"High Income, Moderate Engagement"
7019.177186,302.4,2.0,63.0,26806.0,1,0.0,32.0,0,0,1,19,0.0,California,Basic,College,Retired,Four-Door Car,High,Medium,Low,Balanced Portfolio
5470.060561,702.990032,1.0,138.0,54507.0,1,0.0,20.0,0,0,1,11,0.0,California,Extended,Bachelor,Employed,SUV,High,Medium,Low,Balanced Portfolio
4743.615503,571.2,1.0,119.0,70082.0,0,0.0,17.0,0,0,0,23,0.0,California,Basic,College,Employed,SUV,High,Medium,Low,"High Income, Moderate Engagement"
2329.459058,292.8,1.0,61.0,20934.0,0,1.0,14.0,0,0,0,35,0.0,Nevada,Basic,College,Employed,Four-Door Car,High,Medium,Medium,"High Income, Moderate Engagement"
4334.064096,590.4,1.0,123.0,23904.0,1,3.0,1.0,0,0,1,67,0.0,California,Extended,Bachelor,Retired,SUV,High,Medium,High,Balanced Portfolio
3567.503755,660.430456,1.0,102.0,0.0,1,0.0,28.0,0,0,1,11,0.0,Oregon,Basic,Bachelor,Unemployed,SUV,Low,Medium,Low,Balanced Portfolio
4272.80504,960.399730125,1.0,114.0,0.0,0,0.0,0.0,0,0,0,75,0.0,California,Premium,College,Unemployed,Four-Door Car,Low,High,Low,"High Income, Moderate Engagement"
10442.65139,667.2,5.0,139.0,17269.0,0,0.0,3.0,1,1,0,31,139.0,Oregon,Extended,Bachelor,Medical Leave,SUV,Medium,Medium,Low,Stable Revenue Contributors
9129.872774,547.2,3.0,114.0,70973.0,0,1.0,6.0,0,1,0,24,114.0,Nevada,Basic,Bachelor,Employed,SUV,High,Medium,Medium,"Moderate Income, Lower Cross-Sell Potential"
2471.077732,268.773368,1.0,61.0,53074.0,0,0.0,5.0,0,0,0,86,0.0,Oregon,Basic,High School or Below,Employed,Two-Door Car,High,Medium,Low,"High Income, Moderate Engagement"
2629.315549,340.8,1.0,71.0,0.0,0,0.0,0.0,0,0,0,44,0.0,Oregon,Basic,High School or Below,Unemployed,Four-Door Car,Low,Medium,Low,"High Income, Moderate Engagement"
7216.100311,363.02968,4.0,101.0,0.0,0,0.0,0.0,0,1,0,68,101.0,Arizona,Premium,Master,Unemployed,Four-Door Car,Low,Medium,Low,"Moderate Income, Lower Cross-Sell Potential"
8151.719109,820.8,5.0,114.0,0.0,0,0.0,9.0,0,1,0,27,114.0,California,Basic,College,Unemployed,SUV,Low,High,Low,"Moderate Income, Lower Cross-Sell Potential"
9015.819465,42.642554,2.0,62.0,0.0,0,0.0,26.0,0,0,0,34,0.0,Oregon,Basic,College,Unemployed,Two-Door Car,Low,Low,Low,"High Income, Moderate Engagement"
16414.039911750002,960.399730125,7.0,170.5,22705.0,1,0.0,19.0,1,1,1,59,180.0,California,Extended,Master,Employed,Luxury SUV,Medium,High,Low,Balanced Portfolio
13357.44544,696.034509,2.0,124.0,0.0,0,0.0,13.0,1,0,0,1,0.0,Oregon,Extended,Doctor,Unemployed,SUV,Low,Medium,Low,Stable Revenue Contributors
2141.979314,321.6,1.0,67.0,0.0,0,1.0,3.0,0,0,0,79,0.0,California,Basic,Bachelor,Unemployed,Four-Door Car,Low,Medium,Medium,"High Income, Moderate Engagement"
7251.331956,583.278307,2.0,66.0,18665.0,0,0.0,9.0,0,0,0,13,0.0,Oregon,Basic,Bachelor,Disabled,Four-Door Car,High,Medium,Low,"High Income, Moderate Engagement"
9388.981905,111.265486,2.0,80.0,33599.0,0,0.0,23.0,0,0,0,31,0.0,California,Extended,Bachelor,Employed,Four-Door Car,High,Low,Low,"High Income, Moderate Engagement"
12898.59142,170.559281,2.0,111.0,37449.0,0,1.0,18.0,1,0,0,69,0.0,Washington,Premium,Bachelor,Employed,Four-Door Car,High,Medium,Medium,Stable Revenue Contributors
4817.992644,81.53233,4.0,61.0,38157.0,0,0.0,2.0,0,1,0,39,61.0,Washington,Basic,College,Employed,Two-Door Car,High,Low,Low,"Moderate Income, Lower Cross-Sell Potential"
4770.550911,362.774545,4.0,65.0,12964.0,1,0.0,2.0,0,1,1,37,65.0,Oregon,Basic,College,Medical Leave,Two-Door Car,High,Medium,Low,Balanced Portfolio
2951.294057,341.396161,1.0,74.0,69600.0,0,0.0,35.0,0,0,0,28,0.0,Nevada,Basic,College,Employed,Four-Door Car,High,Medium,Low,"High Income, Moderate Engagement"
3016.444225,412.8,1.0,86.0,25630.0,0,0.0,8.0,0,0,0,63,0.0,Oregon,Extended,College,Medical Leave,Two-Door Car,High,Medium,Low,"High Income, Moderate Engagement"
2241.463188,312.0,1.0,65.0,0.0,0,0.0,22.0,0,0,0,93,0.0,California,Basic,Bachelor,Unemployed,Four-Door Car,Low,Medium,Low,"High Income, Moderate Engagement"
14203.6226,165.057816,2.0,71.0,90456.0,0,0.0,26.0,1,0,0,40,0.0,Oregon,Basic,Bachelor,Employed,Four-Door Car,High,Medium,Low,Stable Revenue Contributors
2522.256441,470.275242,1.0,69.0,0.0,0,1.0,18.0,0,0,0,64,0.0,Arizona,Basic,Master,Unemployed,Four-Door Car,Low,Medium,Medium,"High Income, Moderate Engagement"
16414.039911750002,734.4,2.0,102.0,71449.0,0,0.0,17.0,1,0,0,7,0.0,Oregon,Basic,High School or Below,Employed,SUV,High,High,Low,Stable Revenue Contributors
7623.580733,33.97,2.0,64.0,69900.0,0,0.0,23.0,0,0,0,68,0.0,Arizona,Basic,High School or Below,Employed,Two-Door Car,High,Low,Low,"High Income, Moderate Engagement"
4236.814353,292.8,3.0,61.0,0.0,0,0.0,21.0,0,1,0,13,61.0,Oregon,Basic,Bachelor,Unemployed,Four-Door Car,Low,Medium,Low,"Moderate Income, Lower Cross-Sell Potential"
2906.298309,44.912125,1.0,73.0,72211.0,0,0.0,12.0,0,0,0,1,0.0,Oregon,Basic,College,Employed,Four-Door Car,High,Low,Low,"High Income, Moderate Engagement"
3721.057118,343.755209,1.0,93.0,71333.0,0,0.0,9.0,0,0,0,92,0.0,Oregon,Extended,Bachelor,Employed,Four-Door Car,High,Medium,Low,"High Income, Moderate Engagement"
11463.99097,540.141566,1.0,170.5,45354.0,0,0.0,5.0,1,0,0,51,0.0,Oregon,Premium,Doctor,Employed,Luxury SUV,High,Medium,Low,Stable Revenue Contributors
4145.711862,960.399730125,1.0,110.0,25943.0,0,0.0,26.0,0,0,0,83,0.0,Oregon,Premium,College,Disabled,Two-Door Car,High,High,Low,"High Income, Moderate Engagement"
2565.124294,198.263056,1.0,66.0,68321.0,0,0.0,31.0,0,0,0,44,0.0,California,Basic,College,Employed,Four-Door Car,High,Medium,Low,"High Income, Moderate Engagement"
5423.136755,62.837764,6.0,68.0,85018.0,0,3.0,22.0,0,1,0,54,68.0,Oregon,Basic,Doctor,Employed,Four-Door Car,High,Low,High,"Moderate Income, Lower Cross-Sell Potential"
8286.964421,142.567008,2.0,70.0,40001.0,0,0.0,26.0,0,0,0,7,0.0,Washington,Basic,Bachelor,Employed,Four-Door Car,High,Low,Low,"High Income, Moderate Engagement"
3683.472334,720.0,1.0,100.0,12454.0,0,0.0,4.0,0,0,0,68,0.0,California,Basic,Bachelor,Retired,Sports Car,Medium,Medium,Low,"High Income, Moderate Engagement"
2370.618948,511.2,1.0,71.0,0.0,0,1.0,1.0,0,0,0,66,0.0,Arizona,Basic,High School or Below,Unemployed,Two-Door Car,Low,Medium,Medium,"High Income, Moderate Engagement"
3591.066675,460.8,1.0,96.0,0.0,0,0.0,5.0,0,0,0,35,0.0,Oregon,Extended,Bachelor,Unemployed,Four-Door Car,Low,Medium,Low,"High Income, Moderate Engagement"
9320.090224,329.980754,2.0,81.0,40269.0,0,2.0,0.0,0,0,0,71,0.0,California,Extended,College,Employed,Four-Door Car,High,Medium,Medium,"High Income, Moderate Engagement"
4737.411455,326.4,3.0,68.0,0.0,0,0.0,2.0,0,1,0,26,68.0,California,Basic,College,Unemployed,Two-Door Car,Low,Medium,Low,"Moderate Income, Lower Cross-Sell Potential"
13798.47871,868.8,5.0,170.5,42780.0,0,2.0,11.0,1,1,0,43,180.0,Washington,Basic,Bachelor,Employed,Luxury SUV,High,High,Medium,Stable Revenue Contributors
2549.786069,91.146661,1.0,64.0,72217.0,0,0.0,13.0,0,0,0,15,0.0,Washington,Basic,Bachelor,Employed,Four-Door Car,High,Low,Low,"High Income, Moderate Engagement"
9029.940704,960.399730125,3.0,138.0,0.0,0,0.0,23.0,0,1,0,93,138.0,Washington,Extended,Bachelor,Unemployed,SUV,Low,High,Low,"Moderate Income, Lower Cross-Sell Potential"
8161.1704,732.050007,3.0,114.0,12266.0,0,1.0,25.0,0,1,0,36,114.0,Arizona,Basic,College,Medical Leave,SUV,Medium,High,Medium,"Moderate Income, Lower Cross-Sell Potential"
3272.010846,626.4,1.0,87.0,0.0,0,0.0,13.0,0,0,0,6,0.0,Arizona,Extended,College,Unemployed,Four-Door Car,Low,Medium,Low,"High Income, Moderate Engagement"
16414.039911750002,523.2,2.0,109.0,20090.0,1,0.0,10.0,1,0,1,59,0.0,California,Basic,High School or Below,Employed,Sports Car,High,Medium,Low,Balanced Portfolio
1898.683686,702.020904,1.0,70.0,0.0,0,5.0,17.0,0,0,0,20,0.0,Arizona,Basic,College,Unemployed,Two-Door Car,Low,Medium,High,"High Income, Moderate Engagement"
3644.833554,432.0,1.0,90.0,82477.0,1,0.0,1.0,0,0,1,69,0.0,Nevada,Extended,High School or Below,Employed,Two-Door Car,High,Medium,Low,Balanced Portfolio
2926.886293,234.774747,1.0,72.0,92381.0,0,0.0,24.0,0,0,0,27,0.0,Nevada,Basic,College,Employed,Four-Door Car,High,Medium,Low,"High Income, Moderate Engagement"
2695.182419,321.6,1.0,67.0,32720.0,0,0.0,13.0,0,0,0,12,0.0,Oregon,Basic,Bachelor,Employed,Four-Door Car,High,Medium,Low,"High Income, Moderate Engagement"
5332.462694,309.577946,7.0,66.0,68931.0,1,0.0,32.0,0,1,1,30,66.0,Arizona,Basic,Doctor,Employed,Four-Door Car,High,Medium,Low,Balanced Portfolio
2859.52893,204.872273,1.0,71.0,99981.0,0,0.0,2.0,0,0,0,22,0.0,California,Basic,Bachelor,Employed,Four-Door Car,High,Medium,Low,"High Income, Moderate Engagement"
4665.245047,326.4,3.0,68.0,0.0,0,1.0,16.0,0,1,0,35,68.0,California,Basic,High School or Below,Unemployed,Four-Door Car,Low,Medium,Medium,"Moderate Income, Lower Cross-Sell Potential"
2533.796807,517.056582,1.0,71.0,0.0,0,0.0,11.0,0,0,0,77,0.0,Oregon,Basic,High School or Below,Unemployed,Four-Door Car,Low,Medium,Low,"High Income, Moderate Engagement"
13466.92071,571.2,2.0,119.0,11432.0,1,0.0,11.0,1,0,1,9,0.0,Arizona,Basic,High School or Below,Disabled,SUV,Medium,Medium,Low,Balanced Portfolio
2837.109178,70.712507,1.0,70.0,90893.0,0,0.0,8.0,0,0,0,82,0.0,Washington,Basic,College,Employed,Two-Door Car,High,Low,Low,"High Income, Moderate Engagement"
16414.039911750002,663.131089,2.0,114.0,25663.0,0,0.0,20.0,1,0,0,89,0.0,Oregon,Basic,Master,Disabled,Sports Car,High,Medium,Low,Stable Revenue Contributors
4770.550911,362.774545,4.0,65.0,12964.0,1,0.0,2.0,0,1,1,37,65.0,Oregon,Basic,College,Medical Leave,Two-Door Car,High,Medium,Low,Balanced Portfolio
8013.895125,321.6,2.0,67.0,65636.0,0,0.0,15.0,0,0,0,72,0.0,California,Basic,Bachelor,Employed,Four-Door Car,High,Medium,Low,"High Income, Moderate Engagement"
2236.085718,307.2,1.0,64.0,0.0,0,3.0,12.0,0,0,0,56,0.0,California,Basic,Bachelor,Unemployed,Two-Door Car,Low,Medium,High,"High Income, Moderate Engagement"
3649.194138,748.8,1.0,104.0,0.0,0,0.0,1.0,0,0,0,50,0.0,Oregon,Basic,High School or Below,Unemployed,SUV,Low,High,Low,"High Income, Moderate Engagement"
7582.113842,268.471802,2.0,64.0,64801.0,1,0.0,23.0,0,0,1,19,0.0,Oregon,Basic,College,Employed,Four-Door Car,High,Medium,Low,Balanced Portfolio
7462.926263,7.345946,5.0,93.0,70263.0,1,0.0,30.0,0,1,1,66,93.0,Oregon,Extended,College,Employed,Two-Door Car,High,Low,Low,Balanced Portfolio
5828.1822,461.269135,3.0,74.0,31364.0,0,0.0,28.0,0,1,0,47,74.0,Oregon,Basic,College,Employed,Four-Door Car,High,Medium,Low,"Moderate Income, Lower Cross-Sell Potential"
4325.491222,52.121929,1.0,107.0,94242.0,0,0.0,15.0,0,0,0,70,0.0,California,Basic,College,Employed,SUV,High,Low,Low,"High Income, Moderate Engagement"
2784.911238,288.594641,1.0,72.0,20814.0,0,0.0,16.0,0,0,0,57,0.0,California,Basic,High School or Below,Disabled,Four-Door Car,High,Medium,Low,"High Income, Moderate Engagement"
5887.182043,80.669257,8.5,73.0,62773.0,0,0.0,19.0,0,1,0,57,73.0,California,Basic,Master,Employed,Four-Door Car,High,Low,Low,"Moderate Income, Lower Cross-Sell Potential"
6217.258012,39.730199,8.5,86.0,0.0,0,0.0,15.0,0,1,0,94,86.0,Arizona,Extended,High School or Below,Unemployed,Four-Door Car,Low,Low,Low,"Moderate Income, Lower Cross-Sell Potential"
5070.352408,307.2,7.0,64.0,23840.0,0,0.0,32.0,0,1,0,66,64.0,California,Basic,College,Employed,Four-Door Car,High,Medium,Low,"Moderate Income, Lower Cross-Sell Potential"
5107.163002,288.572108,3.0,65.0,35625.0,1,1.0,10.0,0,1,1,56,65.0,Arizona,Basic,Bachelor,Employed,Four-Door Car,High,Medium,Medium,Balanced Portfolio
2839.56968,525.6,1.0,73.0,27083.0,0,1.0,15.0,0,0,0,58,0.0,Nevada,Basic,High School or Below,Employed,Four-Door Car,High,Medium,Medium,"High Income, Moderate Engagement"
3440.361969,500.577875,1.0,91.0,23870.0,0,0.0,4.0,0,0,0,92,0.0,Arizona,Extended,Bachelor,Medical Leave,Two-Door Car,High,Medium,Low,"High Income, Moderate Engagement"
5619.689084,960.399730125,1.0,153.0,0.0,1,0.0,25.0,0,0,1,5,0.0,Oregon,Premium,High School or Below,Unemployed,SUV,Low,High,Low,Balanced Portfolio
7611.212764,741.6,3.0,103.0,0.0,0,0.0,33.0,0,1,0,54,103.0,California,Premium,High School or Below,Unemployed,Four-Door Car,Low,High,Low,"Moderate Income, Lower Cross-Sell Potential"
4155.946211,446.4,7.0,62.0,0.0,0,0.0,8.0,0,1,0,20,62.0,Arizona,Basic,Bachelor,Unemployed,Four-Door Car,Low,Medium,Low,"Moderate Income, Lower Cross-Sell Potential"
13466.92071,571.2,2.0,119.0,11432.0,1,0.0,11.0,1,0,1,9,0.0,California,Basic,High School or Below,Disabled,SUV,Medium,Medium,Low,Balanced Portfolio
7079.790277,302.4,2.0,63.0,24245.0,0,0.0,0.0,0,0,0,22,0.0,Arizona,Basic,College,Disabled,Two-Door Car,High,Medium,Low,"High Income, Moderate Engagement"
6699.222525,699.67536,4.0,99.0,0.0,0,1.0,21.0,0,1,0,35,99.0,Arizona,Extended,Bachelor,Unemployed,Four-Door Car,Low,Medium,Medium,"Moderate Income, Lower Cross-Sell Potential"
16414.039911750002,212.148485,2.0,69.0,83879.0,0,0.0,3.0,1,0,0,66,0.0,Oregon,Basic,Bachelor,Employed,Four-Door Car,High,Medium,Low,Stable Revenue Contributors
7198.415033,489.6,4.0,102.0,10458.0,0,0.0,11.0,0,1,0,29,102.0,Oregon,Basic,Bachelor,Medical Leave,SUV,Medium,Medium,Low,"Moderate Income, Lower Cross-Sell Potential"
11160.07706,435.527845,2.0,94.0,33232.0,0,0.0,21.0,1,0,0,81,0.0,Arizona,Extended,Bachelor,Employed,Four-Door Car,High,Medium,Low,Stable Revenue Contributors
7636.279594,799.2,3.0,111.0,0.0,0,0.0,30.0,0,1,0,86,111.0,California,Premium,High School or Below,Unemployed,Two-Door Car,Low,High,Low,"Moderate Income, Lower Cross-Sell Potential"
8609.158215,289.040734,3.0,107.0,79090.0,1,0.0,2.0,0,1,1,74,107.0,Arizona,Basic,Bachelor,Employed,SUV,High,Medium,Low,Balanced Portfolio
16414.039911750002,873.6,2.0,170.5,0.0,0,0.0,8.0,1,0,0,70,0.0,Nevada,Basic,Bachelor,Unemployed,Luxury Car,Low,High,Low,Stable Revenue Contributors
4683.443348,580.8,1.0,121.0,25187.0,0,0.0,8.0,0,0,0,79,0.0,California,Extended,College,Employed,SUV,High,Medium,Low,"High Income, Moderate Engagement"
8033.910862,341.395103,2.0,66.0,70311.0,0,0.0,18.0,0,0,0,15,0.0,California,Basic,College,Employed,Two-Door Car,High,Medium,Low,"High Income, Moderate Engagement"
7880.337212,491.65337,2.0,70.0,23129.0,0,0.0,10.0,0,0,0,74,0.0,Oregon,Basic,Bachelor,Disabled,Four-Door Car,High,Medium,Low,"High Income, Moderate Engagement"
16414.039911750002,444.530425,2.0,100.0,31157.0,0,0.0,23.0,1,0,0,49,0.0,California,Basic,High School or Below,Employed,SUV,High,Medium,Low,Stable Revenue Contributors
6033.222351,597.6,3.0,83.0,0.0,0,0.0,4.0,0,1,0,3,83.0,Nevada,Extended,High School or Below,Unemployed,Four-Door Car,Low,Medium,Low,"Moderate Income, Lower Cross-Sell Potential"
2896.918767,355.2,1.0,74.0,33746.0,0,1.0,1.0,0,0,0,6,0.0,Washington,Basic,College,Employed,Two-Door Car,High,Medium,Medium,"High Income, Moderate Engagement"
3600.934326,694.598288,1.0,101.0,25147.0,1,0.0,7.0,0,0,1,54,0.0,Oregon,Basic,High School or Below,Retired,SUV,High,Medium,Low,Balanced Portfolio
3090.034104,648.0,1.0,90.0,0.0,0,0.0,7.0,0,0,0,79,0.0,Oregon,Extended,Bachelor,Unemployed,Two-Door Car,Low,Medium,Low,"High Income, Moderate Engagement"
